Time,Channel A
(ms),(V)

-3.91395578,3.03048801
-3.91267578,2.94137383
-3.91139578,2.94137383
-3.91011578,2.94137383
-3.90883578,2.94137383
-3.90755578,2.94137383
-3.90627578,2.94137383
-3.90499578,2.94137383
-3.90371578,2.94137383
-3.90243578,2.94137383
-3.90115578,2.94137383
-3.89987578,2.94137383
-3.89859578,2.94137383
-3.89731578,2.94137383
-3.89603578,2.94137383
-3.89475578,2.94137383
-3.89347578,2.94137383
-3.89219578,2.94137383
-3.89091578,3.03048801
-3.88963578,2.94137383
-3.88835578,3.03048801
-3.88707578,2.94137383
-3.88579578,2.94137383
-3.88451578,3.03048801
-3.88323578,2.94137383
-3.88195578,2.94137383
-3.88067578,2.94137383
-3.87939578,2.94137383
-3.87811578,2.94137383
-3.87683578,2.94137383
-3.87555578,2.94137383
-3.87427578,2.94137383
-3.87299578,2.94137383
-3.87171578,2.94137383
-3.87043578,3.03048801
-3.86915578,2.94137383
-3.86787578,2.94137383
-3.86659578,2.94137383
-3.86531578,2.94137383
-3.86403578,2.94137383
-3.86275578,2.94137383
-3.86147578,2.94137383
-3.86019578,2.94137383
-3.85891578,2.94137383
-3.85763578,2.94137383
-3.85635578,2.94137383
-3.85507578,3.03048801
-3.85379578,2.94137383
-3.85251578,2.94137383
-3.85123578,3.03048801
-3.84995578,2.94137383
-3.84867578,2.94137383
-3.84739578,3.03048801
-3.84611578,2.94137383
-3.84483578,2.94137383
-3.84355578,2.94137383
-3.84227578,2.94137383
-3.84099578,2.94137383
-3.83971578,2.94137383
-3.83843578,2.94137383
-3.83715578,2.94137383
-3.83587578,2.94137383
-3.83459578,2.94137383
-3.83331578,3.03048801
-3.83203578,3.03048801
-3.83075578,2.94137383
-3.82947578,2.94137383
-3.82819578,2.94137383
-3.82691578,2.94137383
-3.82563578,2.94137383
-3.82435578,2.94137383
-3.82307578,2.94137383
-3.82179578,2.94137383
-3.82051578,2.94137383
-3.81923578,2.94137383
-3.81795578,2.94137383
-3.81667578,2.94137383
-3.81539578,2.94137383
-3.81411578,2.94137383
-3.81283578,2.94137383
-3.81155578,3.03048801
-3.81027578,2.94137383
